"max_time_from_url","to_url","minimum_time","maximum_time","average_time","test_count","minimum_timestamp","maximum_timestamp","last_timestamp"
"https://missionnext.org/education-jobs-detail/?group=1382&jobid=4407","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4042&doing_wp_cron=1716101727.6176950931549072265625","1.933","4.116","3.066",8,"2024-05-21 11:09:23","2024-05-21 12:03:49","2024-05-22 10:31:47"
"https://missionnext.org/?p=32892","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1006&jobid=4389","1.792","4.66","3.065",9,"2024-05-21 14:46:18","2024-05-22 09:17:26","2024-05-22 09:17:26"
"https://missionnext.org/?p=29626","https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1411&jobid=4355","2.474","4.741","3.059",8,"2024-05-21 23:27:14","2024-05-22 09:56:24","2024-05-22 09:56:24"
"https://missionnext.org/?p=31152","https://missionnext.org/education-jobs-detail/?group=1411&jobid=3276&doing_wp_cron=1716124495.3464019298553466796875","2.459","4.563","3.058",8,"2024-05-22 02:53:50","2024-05-21 18:30:20","2024-05-22 10:35:09"
"https://missionnext.org/category/founders-blog-archive/page/9/","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4895","1.905","3.536","3.057",7,"2024-05-21 11:50:17","2024-05-21 09:14:28","2024-05-22 10:13:48"
"https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1368&jobid=4720","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4667","2.379","4.818","3.055",8,"2024-05-21 22:40:41","2024-05-21 09:26:57","2024-05-22 10:26:16"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1055&jobid=4529","https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1347&jobid=4847","1.863","5.771","3.054",8,"2024-05-21 08:58:54","2024-05-21 23:20:59","2024-05-22 09:51:20"
"https://missionnext.org/?p=31532","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1054&view_all=Y","2.137","4.13","3.053",7,"2024-05-21 11:47:46","2024-05-21 10:50:58","2024-05-22 10:11:15"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4434","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1007&jobid=1856","1.674","4.138","3.052",8,"2024-05-21 15:46:12","2024-05-21 11:11:00","2024-05-22 10:33:11"
"https://missionnext.org/?p=33812","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=1910","2.641","3.903","3.047",8,"2024-05-22 02:35:36","2024-05-21 15:36:46","2024-05-22 10:21:37"
"https://missionnext.org/?p=28131","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4736","2.569","3.71","3.046",8,"2024-05-21 11:43:06","2024-05-22 09:59:34","2024-05-22 09:59:34"
"https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1359&jobid=4051","https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1341&view_all=Y","1.285","6.731","3.043",8,"2024-05-21 15:35:14","2024-05-21 09:19:50","2024-05-22 10:20:02"
"https://missionnext.org/?p=55177","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4669","1.945","3.878","3.039",8,"2024-05-21 11:59:44","2024-05-21 09:25:59","2024-05-22 10:25:28"
"https://missionnext.org/category/impact-report/","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1062&jobid=297","2.008","6.87","3.039",7,"2024-05-21 22:26:31","2024-05-21 11:48:22","2024-05-22 10:11:39"
"https://missionnext.org/education-jobs-detail/?group=1326&jobid=4840&doing_wp_cron=1716119709.0917909145355224609375","https://missionnext.org/education-jobs-detail/?group=1333","1.827","7.45","3.037",8,"2024-05-21 11:10:14","2024-05-22 02:49:37","2024-05-22 10:32:31"
"https://missionnext.org/?p=72333","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=2574","2.409","4.378","3.037",9,"2024-05-21 11:31:29","2024-05-21 23:12:23","2024-05-22 09:40:16"
"https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1352&view_all=Y","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4433","2.703","3.555","3.037",8,"2024-05-22 02:38:37","2024-05-21 15:38:40","2024-05-22 10:23:22"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1062&jobid=2726&doing_wp_cron=1716100569.3497650623321533203125","https://missionnext.org/education-jobs-detail/?group=1411&jobid=4355","2.417","3.491","3.037",8,"2024-05-21 18:03:10","2024-05-21 23:30:59","2024-05-22 10:00:58"
"https://missionnext.org/?p=41079","https://missionnext.org/homepage/goer/positions/?doing_wp_cron=1716125995.7799050807952880859375","1.641","6.489","3.035",8,"2024-05-22 02:38:54","2024-05-21 18:19:04","2024-05-22 10:23:37"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4863","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1007&jobid=4197","1.423","4.345","3.034",7,"2024-05-21 18:09:07","2024-05-21 15:30:32","2024-05-22 10:13:20"
"https://missionnext.org/?p=29987","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4048","1.955","4.533","3.033",8,"2024-05-21 22:31:06","2024-05-21 09:17:02","2024-05-22 10:18:11"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1007&jobid=4495","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4668","2.414","4.016","3.031",8,"2024-05-22 09:47:50","2024-05-21 23:15:52","2024-05-22 09:47:50"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1056&jobid=4783","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4700","2.631","4.076","3.029",8,"2024-05-22 10:36:16","2024-05-22 02:55:45","2024-05-22 10:36:16"
"https://missionnext.org/education-jobs-detail/?group=1411&jobid=4836","https://missionnext.org/education-jobs-detail/?group=1411&jobid=4861","2.377","4.045","3.027",8,"2024-05-21 23:32:23","2024-05-21 10:48:41","2024-05-22 10:08:27"
"https://missionnext.org/?p=31829","https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1411&jobid=4767","2.248","3.787","3.021",8,"2024-05-22 02:45:55","2024-05-21 22:42:43","2024-05-22 10:27:58"
"https://missionnext.org/the-prayer-app-is-user-friendly/","https://missionnext.org/blessed-are-those-that-bring-good-news/?doing_wp_cron=1716091377.0201339721679687500000","2.452","3.936","3.018",8,"2024-05-22 02:54:31","2024-05-21 15:48:38","2024-05-22 10:35:23"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1006&jobid=4044","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4740","1.978","4.799","3.017",8,"2024-05-21 11:37:28","2024-05-21 09:00:20","2024-05-22 09:52:23"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1006&jobid=1032","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4179","2.501","4.756","3.015",8,"2024-05-21 22:21:08","2024-05-22 10:00:12","2024-05-22 10:00:12"
"https://missionnext.org/?p=30303","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4462","1.796","4.034","3.011",8,"2024-05-21 15:35:41","2024-05-22 10:20:34","2024-05-22 10:20:34"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1007&jobid=4189","https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1411&jobid=4634","2.124","5.351","3.01",9,"2024-05-21 11:27:49","2024-05-22 09:36:03","2024-05-22 09:36:03"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1067&jobid=4386","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1056&jobid=292&doing_wp_cron=1716096609.8485350608825683593750","1.804","4.197","3.009",9,"2024-05-21 08:18:18","2024-05-21 22:58:46","2024-05-22 09:22:37"
"https://missionnext.org/education-jobs-detail/?group=1347&jobid=4732","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4443&doing_wp_cron=1716099117.1496620178222656250000","2.541","3.933","3.007",8,"2024-05-22 02:38:44","2024-05-21 15:38:48","2024-05-22 10:23:28"
"https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1000","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4775","2.505","4.137","3.006",9,"2024-05-21 10:21:15","2024-05-21 11:22:12","2024-05-22 09:22:04"
"https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1368&jobid=4694","https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1411&jobid=4509","2.587","3.507","3.005",8,"2024-05-21 23:29:50","2024-05-21 22:20:38","2024-05-22 09:59:41"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1055&jobid=4790","https://missionnext.org/education-jobs-detail/?group=1340&view_all=Y","2.152","3.983","3.003",9,"2024-05-21 11:30:32","2024-05-21 23:10:35","2024-05-22 09:39:12"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1006&jobid=4793","https://missionnext.org/education-jobs-detail/?group=1368&jobid=4720","2.325","4.15","3.001",8,"2024-05-21 09:03:16","2024-05-21 22:16:26","2024-05-22 09:54:58"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4459&doing_wp_cron=1716098603.8443610668182373046875","https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1340&jobid=4731","1.908","3.908","2.996",8,"2024-05-22 02:46:50","2024-05-22 10:30:33","2024-05-22 10:30:33"
"https://missionnext.org/success-to-the-desert/?doing_wp_cron=1716106688.7005040645599365234375","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1005&jobid=4831","2.366","3.654","2.994",9,"2024-05-21 15:02:31","2024-05-21 08:50:03","2024-05-22 09:37:57"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1057&jobid=1206","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=3466","2.288","4.409","2.993",9,"2024-05-21 11:18:46","2024-05-21 22:53:12","2024-05-22 09:17:37"
"https://missionnext.org/education-jobs-detail/?group=1378&view_all=Y","https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1368&jobid=4720","2.109","4.645","2.993",8,"2024-05-22 02:42:53","2024-05-22 10:26:13","2024-05-22 10:26:13"
"https://missionnext.org/category/following-jesus/","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4426&doing_wp_cron=1716099475.4737169742584228515625","2.244","4.113","2.991",9,"2024-05-21 11:20:52","2024-05-21 08:37:55","2024-05-22 09:20:27"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4464","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1007&jobid=4186&doing_wp_cron=1716095048.4012000560760498046875","2.218","5.748","2.987",9,"2024-05-21 08:27:28","2024-05-21 23:11:01","2024-05-22 09:39:27"
"https://missionnext.org/category/founders-blog-archive/missions-abroad-founders-blog/","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4700&doing_wp_cron=1716102756.7337770462036132812500","2.336","5.103","2.986",9,"2024-05-21 14:57:37","2024-05-21 10:26:47","2024-05-22 09:28:18"
"https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1383&view_all=Y","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=660","2.284","4.008","2.985",8,"2024-05-21 11:01:35","2024-05-21 15:38:00","2024-05-22 10:22:48"
"https://missionnext.org/?p=51282","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4485&doing_wp_cron=1716098036.5412950515747070312500","1.826","4.792","2.984",8,"2024-05-21 15:35:32","2024-05-21 18:15:01","2024-05-22 10:20:24"
"https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1352","https://missionnext.org/education-jobs-detail/?group=1001&jobid=4763","2.09","5.192","2.984",9,"2024-05-21 11:23:21","2024-05-21 08:19:10","2024-05-22 09:23:29"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1056&jobid=4595","https://missionnext.org/education-jobs-detail/?group=1326&jobid=4840&doing_wp_cron=1716119709.0917909145355224609375","1.752","4.437","2.983",8,"2024-05-22 02:49:30","2024-05-21 22:45:11","2024-05-22 10:32:29"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1062&jobid=4872","https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1367&jobid=4757","2.07","5.447","2.982",8,"2024-05-21 23:30:27","2024-05-21 22:21:26","2024-05-22 10:00:24"
"https://missionnext.org/?p=31370","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4897","2.596","3.532","2.98",8,"2024-05-22 02:58:44","2024-05-21 09:36:41","2024-05-22 10:37:57"
"https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1389","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1058&jobid=2732","1.685","6.42","2.978",8,"2024-05-21 23:28:05","2024-05-22 09:57:37","2024-05-22 09:57:37"
"https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1381&jobid=4050","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4653","1.89","3.939","2.978",8,"2024-05-21 15:51:41","2024-05-22 10:38:07","2024-05-22 10:38:07"
"https://missionnext.org/education-jobs-detail/?group=1381","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4432","2.389","4.485","2.976",8,"2024-05-21 11:35:30","2024-05-21 23:19:08","2024-05-22 09:49:48"
"https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1382&jobid=4880","https://missionnext.org/life-events-unscripted-2/?doing_wp_cron=1716105927.6250739097595214843750","1.761","4.159","2.976",9,"2024-05-21 11:20:32","2024-05-21 08:37:16","2024-05-22 09:19:57"
"https://missionnext.org/on-the-other-side-of-yes/","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4474","1.886","3.685","2.975",8,"2024-05-21 11:54:07","2024-05-21 15:35:01","2024-05-22 10:19:47"
"https://missionnext.org/education-jobs-detail/?group=1411","https://missionnext.org/?p=58517","1.628","5.039","2.971",8,"2024-05-22 02:44:54","2024-05-21 12:01:51","2024-05-22 10:27:26"
"https://missionnext.org/2019/12/08/","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4457","1.838","3.479","2.969",8,"2024-05-21 22:19:43","2024-05-21 18:01:07","2024-05-22 09:58:43"
"https://missionnext.org/?p=40924","https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1411&jobid=4611","1.782","3.572","2.968",7,"2024-05-21 11:53:08","2024-05-21 10:57:03","2024-05-22 10:18:49"
"https://missionnext.org/category/founders-blog-archive/following-jesus-2/page/4/","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=2453","2.657","3.479","2.967",7,"2024-05-21 15:31:43","2024-05-21 22:29:28","2024-05-22 10:16:31"
"https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1340&jobid=4053","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1056&jobid=4575","2.04","4.373","2.966",8,"2024-05-21 15:20:29","2024-05-22 09:55:12","2024-05-22 09:55:12"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4690","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1007&jobid=2457","2.287","3.959","2.966",7,"2024-05-21 11:50:34","2024-05-21 22:28:57","2024-05-22 10:14:11"
"https://missionnext.org/?p=32785","https://missionnext.org/the-thrill-of-being-sent/?doing_wp_cron=1716092650.0573720932006835937500","1.873","7.013","2.962",9,"2024-05-21 15:03:45","2024-05-21 08:51:17","2024-05-22 09:38:54"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1065&jobid=4456&doing_wp_cron=1716101096.4036889076232910156250","https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1326&view_all=Y","2.146","3.946","2.96",8,"2024-05-22 02:51:30","2024-05-21 22:46:32","2024-05-22 10:33:38"
"https://missionnext.org/education-jobs-detail/?group=1322","https://missionnext.org/a-missional-lesson-from-leviticus/?doing_wp_cron=1716111668.7295119762420654296875","2.022","4.367","2.955",8,"2024-05-21 11:36:36","2024-05-21 23:21:08","2024-05-22 09:51:26"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=2890","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=3919&doing_wp_cron=1716097029.2003960609436035156250","1.957","4.39","2.951",7,"2024-05-21 11:47:02","2024-05-21 22:25:10","2024-05-22 10:10:31"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1065&jobid=4164","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4445","1.838","3.762","2.951",8,"2024-05-21 11:52:36","2024-05-21 09:17:09","2024-05-22 10:18:18"
"https://missionnext.org/?p=72572","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1006&jobid=1032&doing_wp_cron=1716094448.8698179721832275390625","2.046","4.145","2.95",8,"2024-05-22 02:52:52","2024-05-21 12:07:08","2024-05-22 10:34:35"
"https://missionnext.org/the-bible-as-a-puzzle/","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=3887","2.432","4.366","2.945",8,"2024-05-21 11:32:53","2024-05-21 23:14:44","2024-05-22 09:41:39"
"https://missionnext.org/?p=31817","https://missionnext.org/royal-masterpiece-2/?doing_wp_cron=1716106164.8405098915100097656250","2.49","3.881","2.945",9,"2024-05-21 17:13:41","2024-05-22 09:17:04","2024-05-22 09:17:04"
"https://missionnext.org/?p=55157","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4448&doing_wp_cron=1716098963.1427710056304931640625","1.933","4.053","2.943",9,"2024-05-21 11:30:03","2024-05-21 08:50:49","2024-05-22 09:38:39"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1060&jobid=4862","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4441","1.808","3.674","2.942",8,"2024-05-21 22:34:00","2024-05-21 10:59:11","2024-05-22 10:20:41"
"https://missionnext.org/your-faith-the-impact-of-intimacy/","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4450","2.453","3.545","2.935",8,"2024-05-21 11:45:31","2024-05-21 22:23:24","2024-05-22 10:07:57"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4434&doing_wp_cron=1716099368.0100328922271728515625","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1007&jobid=3830","1.971","5.397","2.933",8,"2024-05-22 02:24:35","2024-05-21 09:17:25","2024-05-22 10:18:28"
"https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1411&jobid=4632&doing_wp_cron=1716117655.1031460762023925781250","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=2453&doing_wp_cron=1716103509.8577690124511718750000","2.515","3.738","2.931",9,"2024-05-21 22:01:19","2024-05-21 23:04:47","2024-05-22 09:28:05"
"https://missionnext.org/2020/08/16/","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4464","1.909","4.281","2.929",9,"2024-05-21 10:31:22","2024-05-21 22:05:51","2024-05-22 09:39:25"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1062&jobid=3682&doing_wp_cron=1716100495.1148750782012939453125","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4735","2.575","4.12","2.929",8,"2024-05-21 15:24:50","2024-05-22 10:00:39","2024-05-22 10:00:39"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1007&jobid=4906","https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1411&jobid=2780","2.194","3.946","2.927",8,"2024-05-22 09:48:31","2024-05-21 11:34:12","2024-05-22 09:48:31"
"https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1373&doing_wp_cron=1716115388.7819800376892089843750","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4163&doing_wp_cron=1716101844.4906880855560302734375","2.241","4.206","2.924",9,"2024-05-21 11:20:25","2024-05-21 08:37:00","2024-05-22 09:19:48"
"https://missionnext.org/education-jobs-detail/?group=1411&jobid=4900&doing_wp_cron=1716125110.6530160903930664062500","https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1359&jobid=4051","1.939","5.49","2.923",8,"2024-05-22 02:33:14","2024-05-21 09:19:43","2024-05-22 10:20:00"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066","https://missionnext.org/education-jobs-detail/?group=1383&view_all=Y&doing_wp_cron=1716123838.3785209655761718750000","2.231","3.574","2.922",8,"2024-05-21 17:50:41","2024-05-21 23:19:33","2024-05-22 09:50:08"
"https://missionnext.org/?p=3268","https://missionnext.org/education-jobs-detail/?group=1365&jobid=2491","1.769","5.949","2.922",9,"2024-05-21 15:07:30","2024-05-21 08:29:16","2024-05-22 09:41:01"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1065&jobid=4424","https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1411&jobid=4900","2.112","3.605","2.921",8,"2024-05-21 15:39:43","2024-05-21 11:03:38","2024-05-22 10:24:20"
"https://missionnext.org/?p=31642","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4199","1.925","3.571","2.921",8,"2024-05-22 09:54:42","2024-05-21 17:57:29","2024-05-22 09:54:42"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1006&jobid=4833","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4434&doing_wp_cron=1716099368.0100328922271728515625","2.547","3.214","2.92",8,"2024-05-22 02:24:33","2024-05-21 10:56:33","2024-05-22 10:18:25"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1062&jobid=4816&doing_wp_cron=1716100436.8594629764556884765625","https://missionnext.org/?p=31532","1.023","3.876","2.919",7,"2024-05-21 09:11:46","2024-05-21 22:25:58","2024-05-22 10:11:12"
"https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1367&jobid=4846","https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1359","2.037","4.934","2.918",7,"2024-05-22 10:17:05","2024-05-21 09:15:46","2024-05-22 10:17:05"
"https://missionnext.org/education-jobs-detail/?group=1344&view_all=Y","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4888","2.461","3.206","2.916",7,"2024-05-21 15:28:23","2024-05-22 10:10:54","2024-05-22 10:10:54"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4457&doing_wp_cron=1716098665.0935530662536621093750","https://missionnext.org/education-jobs-detail/?group=1381&jobid=4248","1.733","3.784","2.914",8,"2024-05-21 15:40:18","2024-05-21 11:04:15","2024-05-22 10:24:51"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4184","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=2575","2.394","3.638","2.913",9,"2024-05-21 14:55:46","2024-05-21 23:03:37","2024-05-22 09:27:03"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1006&jobid=1032&doing_wp_cron=1716094448.8698179721832275390625","https://missionnext.org/education-jobs-detail/?group=1361","2.221","5.305","2.912",8,"2024-05-21 09:33:23","2024-05-21 12:07:13","2024-05-22 10:34:37"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1006&jobid=4745","https://missionnext.org/education-jobs-detail/?group=1333&jobid=4823","2.473","3.441","2.911",8,"2024-05-21 09:34:48","2024-05-21 18:31:21","2024-05-22 10:35:57"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1062","https://missionnext.org/?p=30498","1.203","9.061","2.904",8,"2024-05-21 11:46:37","2024-05-22 10:09:52","2024-05-22 10:09:52"
"https://missionnext.org/?p=30655","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1006&jobid=4383","1.265","7.48","2.903",8,"2024-05-21 09:35:39","2024-05-21 12:10:24","2024-05-22 10:36:52"
"https://missionnext.org/education-jobs-detail/?group=1368&jobid=4490","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1059&jobid=4470","2.001","3.9","2.898",9,"2024-05-21 14:49:45","2024-05-21 22:57:44","2024-05-22 09:21:43"
"https://missionnext.org/2017/07/03/","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1056&jobid=4754","2.088","6.44","2.892",8,"2024-05-21 17:54:24","2024-05-21 23:22:44","2024-05-22 09:52:10"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1062&doing_wp_cron=1716100675.3060638904571533203125","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4866","1.804","4.074","2.891",7,"2024-05-21 11:51:44","2024-05-21 22:30:19","2024-05-22 10:17:28"
"https://missionnext.org/education-jobs-detail/?group=1001&jobid=4635&doing_wp_cron=1716119288.0737159252166748046875","https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4168&doing_wp_cron=1716101906.3764710426330566406250","2.454","3.529","2.89",9,"2024-05-21 17:31:46","2024-05-21 23:04:05","2024-05-22 09:27:28"
"https://missionnext.org/homepage/goer/positions/journey-jobs/journey-jobs-detail/?group=1066&jobid=4795&doing_wp_cron=1716102595.0593919754028320312500","https://missionnext.org/homepage/goer/positions/education-jobs/education-jobs-detail/?group=1386&jobid=4332","1.757","3.791","2.89",9,"2024-05-21 11:28:52","2024-05-21 10:29:15","2024-05-22 09:37:14"
